artist_name,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
jerry garcia,the thrill is gone,0.795,0.272,9,-17.428,0,0.0541,0.811,0.109,0.0811,0.747,104.664,audio_features,3vZle28ViU8KgFFJN3Y4tA,spotify:track:3vZle28ViU8KgFFJN3Y4tA,https://api.spotify.com/v1/tracks/3vZle28ViU8KgFFJN3Y4tA,https://api.spotify.com/v1/audio-analysis/3vZle28ViU8KgFFJN3Y4tA,284227,4
herbie hancock,all apologies,0.659,0.156,5,-16.395,1,0.0313,0.949,0.928,0.0838,0.208,107.325,audio_features,3xA8CCfAh4d81VtPIZA9xK,spotify:track:3xA8CCfAh4d81VtPIZA9xK,https://api.spotify.com/v1/tracks/3xA8CCfAh4d81VtPIZA9xK,https://api.spotify.com/v1/audio-analysis/3xA8CCfAh4d81VtPIZA9xK,308200,4
merle haggard,my life's been a pleasure,0.525,0.291,0,-12.8,1,0.0582,0.847,5.9e-05,0.175,0.335,138.438,audio_features,6GbY7QvOtUjOz0UqeAB0DV,spotify:track:6GbY7QvOtUjOz0UqeAB0DV,https://api.spotify.com/v1/tracks/6GbY7QvOtUjOz0UqeAB0DV,https://api.spotify.com/v1/audio-analysis/6GbY7QvOtUjOz0UqeAB0DV,204973,4
zz top,i gotsta get paid,0.542,0.941,7,-2.225,1,0.0621,0.052,0.000191,0.056,0.445,82.371,audio_features,7rwM67LyGTDIq33h3Ukc6Y,spotify:track:7rwM67LyGTDIq33h3Ukc6Y,https://api.spotify.com/v1/tracks/7rwM67LyGTDIq33h3Ukc6Y,https://api.spotify.com/v1/audio-analysis/7rwM67LyGTDIq33h3Ukc6Y,243160,4
quincy jones,superwoman (where were you when i needed you),0.515,0.453,9,-14.114,0,0.0397,0.829,0.815,0.22,0.554,109.521,audio_features,18rXIEzfGSZV1NrnD02P6b,spotify:track:18rXIEzfGSZV1NrnD02P6b,https://api.spotify.com/v1/tracks/18rXIEzfGSZV1NrnD02P6b,https://api.spotify.com/v1/audio-analysis/18rXIEzfGSZV1NrnD02P6b,327840,4
tekilla,king kong killa,0.522,0.935,4,-5.33,1,0.399,0.43,0.0,0.201,0.839,179.846,audio_features,02a1evq2Pw1fRmCZUTFovg,spotify:track:02a1evq2Pw1fRmCZUTFovg,https://api.spotify.com/v1/tracks/02a1evq2Pw1fRmCZUTFovg,https://api.spotify.com/v1/audio-analysis/02a1evq2Pw1fRmCZUTFovg,199957,4
the ready set,killer,0.644,0.84,0,-6.347,0,0.0511,0.153,1.35e-06,0.294,0.935,99.936,audio_features,2LYAG9jlH9rul11nalRxR0,spotify:track:2LYAG9jlH9rul11nalRxR0,https://api.spotify.com/v1/tracks/2LYAG9jlH9rul11nalRxR0,https://api.spotify.com/v1/audio-analysis/2LYAG9jlH9rul11nalRxR0,183200,4
alberto vazquez,significas todo para mi,0.263,0.417,7,-4.937,0,0.0329,0.824,7.59e-06,0.389,0.399,73.817,audio_features,2AN25qW8T7TBLpUDTWNDip,spotify:track:2AN25qW8T7TBLpUDTWNDip,https://api.spotify.com/v1/tracks/2AN25qW8T7TBLpUDTWNDip,https://api.spotify.com/v1/audio-analysis/2AN25qW8T7TBLpUDTWNDip,161146,1
staind,for you,0.318,0.958,10,-2.683,1,0.442,0.0603,4.68e-06,0.0981,0.3,163.089,audio_features,464HG7mt7NNKtKY0Hco8Y8,spotify:track:464HG7mt7NNKtKY0Hco8Y8,https://api.spotify.com/v1/tracks/464HG7mt7NNKtKY0Hco8Y8,https://api.spotify.com/v1/audio-analysis/464HG7mt7NNKtKY0Hco8Y8,206200,4
creation rebel,love i can feel,0.805,0.417,5,-14.282,1,0.113,0.0177,0.459,0.104,0.836,150.848,audio_features,7IwCR7ucrB9Ub7bLbia71t,spotify:track:7IwCR7ucrB9Ub7bLbia71t,https://api.spotify.com/v1/tracks/7IwCR7ucrB9Ub7bLbia71t,https://api.spotify.com/v1/audio-analysis/7IwCR7ucrB9Ub7bLbia71t,284400,4
vanilla fudge,walk on by,0.357,0.492,3,-12.098,1,0.0278,0.0593,6.99e-05,0.124,0.374,84.892,audio_features,10SUoqaM0qdAHPyUIgGBc1,spotify:track:10SUoqaM0qdAHPyUIgGBc1,https://api.spotify.com/v1/tracks/10SUoqaM0qdAHPyUIgGBc1,https://api.spotify.com/v1/audio-analysis/10SUoqaM0qdAHPyUIgGBc1,299173,4
louis prima,"yes, we have no bananas",0.598,0.264,8,-11.55,1,0.191,0.859,0.0,0.0431,0.77,102.254,audio_features,2qJbJ9LXtrwFNH3Tuf1nG1,spotify:track:2qJbJ9LXtrwFNH3Tuf1nG1,https://api.spotify.com/v1/tracks/2qJbJ9LXtrwFNH3Tuf1nG1,https://api.spotify.com/v1/audio-analysis/2qJbJ9LXtrwFNH3Tuf1nG1,183933,4
ac/dc,snowballed,0.269,0.955,9,-4.838,1,0.0639,1.59e-05,0.858,0.127,0.669,152.238,audio_features,1is13OusVjtwAvLx5PcxcZ,spotify:track:1is13OusVjtwAvLx5PcxcZ,https://api.spotify.com/v1/tracks/1is13OusVjtwAvLx5PcxcZ,https://api.spotify.com/v1/audio-analysis/1is13OusVjtwAvLx5PcxcZ,203133,4
koko taylor,blues never die,0.427,0.395,4,-12.586,1,0.0419,0.283,0.00991,0.146,0.599,206.985,audio_features,3RUuvC4BOJC3vJaoifybyG,spotify:track:3RUuvC4BOJC3vJaoifybyG,https://api.spotify.com/v1/tracks/3RUuvC4BOJC3vJaoifybyG,https://api.spotify.com/v1/audio-analysis/3RUuvC4BOJC3vJaoifybyG,235707,3
nina simone,tomorrow is my turn,0.348,0.325,7,-12.696,0,0.0382,0.927,6.63e-05,0.15,0.625,59.618,audio_features,3cfz4PB3iCqG12StNkKvRo,spotify:track:3cfz4PB3iCqG12StNkKvRo,https://api.spotify.com/v1/tracks/3cfz4PB3iCqG12StNkKvRo,https://api.spotify.com/v1/audio-analysis/3cfz4PB3iCqG12StNkKvRo,168307,4
k.d. lang,western stars,0.578,0.256,9,-16.662,1,0.0278,0.807,0.000264,0.154,0.35,98.807,audio_features,7d7SrJkGoi8XbrHXyVmIg1,spotify:track:7d7SrJkGoi8XbrHXyVmIg1,https://api.spotify.com/v1/tracks/7d7SrJkGoi8XbrHXyVmIg1,https://api.spotify.com/v1/audio-analysis/7d7SrJkGoi8XbrHXyVmIg1,195040,4
mr. big,green-tinted sixties mind,0.437,0.618,4,-10.737,1,0.0297,0.0211,0.0,0.316,0.295,106.26,audio_features,36zcRIdiJr94WIsWxbNMbU,spotify:track:36zcRIdiJr94WIsWxbNMbU,https://api.spotify.com/v1/tracks/36zcRIdiJr94WIsWxbNMbU,https://api.spotify.com/v1/audio-analysis/36zcRIdiJr94WIsWxbNMbU,210893,4
shaggy,go fuck yourself (gfy),0.748,0.823,6,-7.16,1,0.033,0.0261,0.0195,0.157,0.858,107.992,audio_features,5Mnj3JoxmvDjBVPiXl6s3l,spotify:track:5Mnj3JoxmvDjBVPiXl6s3l,https://api.spotify.com/v1/tracks/5Mnj3JoxmvDjBVPiXl6s3l,https://api.spotify.com/v1/audio-analysis/5Mnj3JoxmvDjBVPiXl6s3l,202011,4
steve goodman,take me out to the ballgame,0.566,0.652,5,-8.681,0,0.0447,0.83,0.00778,0.0392,0.961,136.007,audio_features,4aRYvPC0ZA6COa2yaNSAml,spotify:track:4aRYvPC0ZA6COa2yaNSAml,https://api.spotify.com/v1/tracks/4aRYvPC0ZA6COa2yaNSAml,https://api.spotify.com/v1/audio-analysis/4aRYvPC0ZA6COa2yaNSAml,153827,4
wailing souls,jah give us life,0.76,0.568,2,-12.166,0,0.0578,0.0521,0.000932,0.0666,0.962,144.678,audio_features,0hebjXwdDFHS1kHDQ82HZr,spotify:track:0hebjXwdDFHS1kHDQ82HZr,https://api.spotify.com/v1/tracks/0hebjXwdDFHS1kHDQ82HZr,https://api.spotify.com/v1/audio-analysis/0hebjXwdDFHS1kHDQ82HZr,232440,4
jane's addiction,then she did,0.234,0.59,2,-11.412,1,0.0359,0.00446,0.0253,0.107,0.209,187.962,audio_features,4adGevk93O42gzhGUIjHRa,spotify:track:4adGevk93O42gzhGUIjHRa,https://api.spotify.com/v1/tracks/4adGevk93O42gzhGUIjHRa,https://api.spotify.com/v1/audio-analysis/4adGevk93O42gzhGUIjHRa,497760,4
alice cooper,teenage frankenstein,0.589,0.852,9,-12.864,0,0.0356,0.0021,5.14e-06,0.0846,0.69,130.112,audio_features,3YBIjZM0WDEQRpVcXyH4vx,spotify:track:3YBIjZM0WDEQRpVcXyH4vx,https://api.spotify.com/v1/tracks/3YBIjZM0WDEQRpVcXyH4vx,https://api.spotify.com/v1/audio-analysis/3YBIjZM0WDEQRpVcXyH4vx,220667,4
the spencer davis group,every little bit hurts,0.519,0.314,10,-9.507,1,0.0304,0.752,0.0,0.0973,0.502,121.447,audio_features,6aQ1KMZYU5DBcPXZhZWsyO,spotify:track:6aQ1KMZYU5DBcPXZhZWsyO,https://api.spotify.com/v1/tracks/6aQ1KMZYU5DBcPXZhZWsyO,https://api.spotify.com/v1/audio-analysis/6aQ1KMZYU5DBcPXZhZWsyO,207800,3
the statler brothers,the class of '57,0.463,0.447,4,-11.221,1,0.0327,0.683,0.0,0.338,0.714,172.964,audio_features,1qSfJB0SsDK7BFdZKtWo7M,spotify:track:1qSfJB0SsDK7BFdZKtWo7M,https://api.spotify.com/v1/tracks/1qSfJB0SsDK7BFdZKtWo7M,https://api.spotify.com/v1/audio-analysis/1qSfJB0SsDK7BFdZKtWo7M,157173,4
lesley gore,judy's turn to cry,0.742,0.573,11,-12.477,0,0.0591,0.592,0.0,0.0711,0.968,129.082,audio_features,5Vb0SgInHwS0tq46dApdBY,spotify:track:5Vb0SgInHwS0tq46dApdBY,https://api.spotify.com/v1/tracks/5Vb0SgInHwS0tq46dApdBY,https://api.spotify.com/v1/audio-analysis/5Vb0SgInHwS0tq46dApdBY,131000,4
sublime,live at e's,0.727,0.836,1,-4.676,1,0.254,0.0601,0.000201,0.368,0.585,91.181,audio_features,2wNa2VUe6VY8JLBAMaxmLc,spotify:track:2wNa2VUe6VY8JLBAMaxmLc,https://api.spotify.com/v1/tracks/2wNa2VUe6VY8JLBAMaxmLc,https://api.spotify.com/v1/audio-analysis/2wNa2VUe6VY8JLBAMaxmLc,188707,4
bobby darin,always,0.503,0.339,11,-11.558,1,0.0439,0.611,0.0,0.184,0.453,129.983,audio_features,3GLjmOmh6a3vjcV41xAIOl,spotify:track:3GLjmOmh6a3vjcV41xAIOl,https://api.spotify.com/v1/tracks/3GLjmOmh6a3vjcV41xAIOl,https://api.spotify.com/v1/audio-analysis/3GLjmOmh6a3vjcV41xAIOl,141600,4
the guess who,talisman,0.409,0.13,4,-17.691,0,0.0334,0.96,0.00407,0.0905,0.223,160.567,audio_features,5bz59ZrZ44D36SO74CNmTb,spotify:track:5bz59ZrZ44D36SO74CNmTb,https://api.spotify.com/v1/tracks/5bz59ZrZ44D36SO74CNmTb,https://api.spotify.com/v1/audio-analysis/5bz59ZrZ44D36SO74CNmTb,311800,4
snow,if you like the sound,0.794,0.647,6,-9.562,1,0.172,0.0412,0.0,0.0674,0.318,99.002,audio_features,2afjV6SFRIkMRONXj2oWCc,spotify:track:2afjV6SFRIkMRONXj2oWCc,https://api.spotify.com/v1/tracks/2afjV6SFRIkMRONXj2oWCc,https://api.spotify.com/v1/audio-analysis/2afjV6SFRIkMRONXj2oWCc,237467,4
jeff buckley,mojo pin,0.298,0.416,7,-8.355,1,0.0346,0.0978,4.8e-06,0.0709,0.0495,141.742,audio_features,3wBy12K7BHKHJspUwJw8fq,spotify:track:3wBy12K7BHKHJspUwJw8fq,https://api.spotify.com/v1/tracks/3wBy12K7BHKHJspUwJw8fq,https://api.spotify.com/v1/audio-analysis/3wBy12K7BHKHJspUwJw8fq,342813,4
linda ronstadt,i will always love you,0.493,0.207,9,-15.927,1,0.0286,0.394,0.00646,0.117,0.236,125.242,audio_features,6O1JFxTDyaidofVTyeWSjy,spotify:track:6O1JFxTDyaidofVTyeWSjy,https://api.spotify.com/v1/tracks/6O1JFxTDyaidofVTyeWSjy,https://api.spotify.com/v1/audio-analysis/6O1JFxTDyaidofVTyeWSjy,180267,4
trisha yearwood,real live woman,0.626,0.41,10,-8.551,1,0.0284,0.616,3.11e-05,0.145,0.346,126.517,audio_features,3a1zG1WBUNifXQjBKzsgSm,spotify:track:3a1zG1WBUNifXQjBKzsgSm,https://api.spotify.com/v1/tracks/3a1zG1WBUNifXQjBKzsgSm,https://api.spotify.com/v1/audio-analysis/3a1zG1WBUNifXQjBKzsgSm,234400,4
mariah carey,never forget you,0.525,0.533,2,-7.419,1,0.0289,0.2,0.0,0.198,0.268,149.923,audio_features,6MVrwx12IjKhBfzWEXl33e,spotify:track:6MVrwx12IjKhBfzWEXl33e,https://api.spotify.com/v1/tracks/6MVrwx12IjKhBfzWEXl33e,https://api.spotify.com/v1/audio-analysis/6MVrwx12IjKhBfzWEXl33e,225707,3
connie francis,return to me,0.265,0.256,1,-12.647,1,0.0336,0.929,0.000115,0.311,0.142,81.055,audio_features,256QZ35jZGdiJ93J8ysl5p,spotify:track:256QZ35jZGdiJ93J8ysl5p,https://api.spotify.com/v1/tracks/256QZ35jZGdiJ93J8ysl5p,https://api.spotify.com/v1/audio-analysis/256QZ35jZGdiJ93J8ysl5p,198960,4
ornette coleman,law years,0.574,0.449,8,-10.689,1,0.0861,0.373,0.0556,0.568,0.535,113.826,audio_features,6V2PxKx6ZAvwpCyLc07jpW,spotify:track:6V2PxKx6ZAvwpCyLc07jpW,https://api.spotify.com/v1/tracks/6V2PxKx6ZAvwpCyLc07jpW,https://api.spotify.com/v1/audio-analysis/6V2PxKx6ZAvwpCyLc07jpW,320800,4
pacific dub,riptide,0.732,0.568,1,-5.886,0,0.039,0.626,0.0,0.0987,0.606,140.008,audio_features,3GapofL1tMxxZrR2yjrJVq,spotify:track:3GapofL1tMxxZrR2yjrJVq,https://api.spotify.com/v1/tracks/3GapofL1tMxxZrR2yjrJVq,https://api.spotify.com/v1/audio-analysis/3GapofL1tMxxZrR2yjrJVq,202286,4
robin trower,i can't wait much longer,0.361,0.497,4,-12.402,0,0.0433,0.0122,0.000194,0.0741,0.371,136.73,audio_features,4tHfqhXZAnCFH5JiU6YId3,spotify:track:4tHfqhXZAnCFH5JiU6YId3,https://api.spotify.com/v1/tracks/4tHfqhXZAnCFH5JiU6YId3,https://api.spotify.com/v1/audio-analysis/4tHfqhXZAnCFH5JiU6YId3,321160,4
deep purple,black & white,0.6,0.893,2,-9.084,1,0.0572,0.0416,0.00293,0.0637,0.444,118.837,audio_features,7evVSTVTZK6ibZ8K75DqpP,spotify:track:7evVSTVTZK6ibZ8K75DqpP,https://api.spotify.com/v1/tracks/7evVSTVTZK6ibZ8K75DqpP,https://api.spotify.com/v1/audio-analysis/7evVSTVTZK6ibZ8K75DqpP,222773,4
social distortion,so far away,0.288,0.975,8,-8.323,0,0.0588,0.00706,0.00169,0.351,0.398,180.292,audio_features,6CEDpkN0KzoJ4Gsi03gtms,spotify:track:6CEDpkN0KzoJ4Gsi03gtms,https://api.spotify.com/v1/tracks/6CEDpkN0KzoJ4Gsi03gtms,https://api.spotify.com/v1/audio-analysis/6CEDpkN0KzoJ4Gsi03gtms,217000,4
a perfect circle,the doomed,0.539,0.911,4,-5.143,0,0.138,0.052,0.00169,0.285,0.259,142.001,audio_features,44OUZyiPnJc4pOZw4J6pid,spotify:track:44OUZyiPnJc4pOZw4J6pid,https://api.spotify.com/v1/tracks/44OUZyiPnJc4pOZw4J6pid,https://api.spotify.com/v1/audio-analysis/44OUZyiPnJc4pOZw4J6pid,281627,4
godsmack,love-hate-sex-pain,0.215,0.911,9,-4.715,1,0.0394,6.07e-05,3.47e-06,0.183,0.47,183.535,audio_features,36QG29bbGuJkxNgzY6o9Mu,spotify:track:36QG29bbGuJkxNgzY6o9Mu,https://api.spotify.com/v1/tracks/36QG29bbGuJkxNgzY6o9Mu,https://api.spotify.com/v1/audio-analysis/36QG29bbGuJkxNgzY6o9Mu,315453,4
wishbone ash,phoenix,0.306,0.591,4,-10.518,0,0.0615,0.0929,0.298,0.106,0.317,91.349,audio_features,5G9K17dSw00xM9YUX17pno,spotify:track:5G9K17dSw00xM9YUX17pno,https://api.spotify.com/v1/tracks/5G9K17dSw00xM9YUX17pno,https://api.spotify.com/v1/audio-analysis/5G9K17dSw00xM9YUX17pno,627267,3
johnny cash,when i've learned,0.477,0.21,7,-11.998,1,0.0301,0.964,0.000368,0.114,0.348,106.928,audio_features,44dCr4gdyJmN1oLc4rJH1V,spotify:track:44dCr4gdyJmN1oLc4rJH1V,https://api.spotify.com/v1/tracks/44dCr4gdyJmN1oLc4rJH1V,https://api.spotify.com/v1/audio-analysis/44dCr4gdyJmN1oLc4rJH1V,164533,4
hal ketchum,softer than a whisper,0.681,0.269,9,-12.404,1,0.0257,0.904,3.8e-06,0.148,0.518,95.135,audio_features,3J1VTtmmunf7U1956JKsek,spotify:track:3J1VTtmmunf7U1956JKsek,https://api.spotify.com/v1/tracks/3J1VTtmmunf7U1956JKsek,https://api.spotify.com/v1/audio-analysis/3J1VTtmmunf7U1956JKsek,210560,4
sammy kershaw,what might have been,0.629,0.295,5,-13.338,1,0.0242,0.489,2.46e-06,0.101,0.404,79.939,audio_features,1o9QSAQXFxeBXs5CUvGRw3,spotify:track:1o9QSAQXFxeBXs5CUvGRw3,https://api.spotify.com/v1/tracks/1o9QSAQXFxeBXs5CUvGRw3,https://api.spotify.com/v1/audio-analysis/1o9QSAQXFxeBXs5CUvGRw3,215027,3
shania twain,when he leaves you,0.468,0.337,4,-11.203,1,0.0272,0.235,0.0,0.0972,0.216,139.58,audio_features,3uKZJ6EjvVQ6MgBwfe2RM0,spotify:track:3uKZJ6EjvVQ6MgBwfe2RM0,https://api.spotify.com/v1/tracks/3uKZJ6EjvVQ6MgBwfe2RM0,https://api.spotify.com/v1/audio-analysis/3uKZJ6EjvVQ6MgBwfe2RM0,261867,4
badfinger,the dreamer,0.394,0.283,0,-15.948,1,0.0269,0.452,0.000461,0.352,0.277,138.394,audio_features,5NPNDtqG5H7qKgdyKf7b6s,spotify:track:5NPNDtqG5H7qKgdyKf7b6s,https://api.spotify.com/v1/tracks/5NPNDtqG5H7qKgdyKf7b6s,https://api.spotify.com/v1/audio-analysis/5NPNDtqG5H7qKgdyKf7b6s,320627,4
frank zappa,charlie's enormous mouth,0.564,0.829,8,-9.001,1,0.0516,0.535,0.0,0.835,0.821,120.937,audio_features,38uv8VQfAVvZW3qnp13L29,spotify:track:38uv8VQfAVvZW3qnp13L29,https://api.spotify.com/v1/tracks/38uv8VQfAVvZW3qnp13L29,https://api.spotify.com/v1/audio-analysis/38uv8VQfAVvZW3qnp13L29,216413,4
the cure,cold,0.473,0.832,10,-5.841,0,0.0283,0.0916,0.498,0.101,0.238,100.881,audio_features,3XerBkjkILRc48huk5NkLG,spotify:track:3XerBkjkILRc48huk5NkLG,https://api.spotify.com/v1/tracks/3XerBkjkILRc48huk5NkLG,https://api.spotify.com/v1/audio-analysis/3XerBkjkILRc48huk5NkLG,266573,4
danzig,blood and tears,0.533,0.411,7,-12.441,1,0.0265,0.012,0.073,0.128,0.148,84.049,audio_features,1Gt07aYIpl5yJcTbH95s7v,spotify:track:1Gt07aYIpl5yJcTbH95s7v,https://api.spotify.com/v1/tracks/1Gt07aYIpl5yJcTbH95s7v,https://api.spotify.com/v1/audio-analysis/1Gt07aYIpl5yJcTbH95s7v,259627,3
wayne hancock,cold lonesome wind,0.664,0.231,9,-16.015,1,0.0282,0.511,1.16e-06,0.135,0.668,135.594,audio_features,19GAw0TNEEjDCU8ZJ1QnES,spotify:track:19GAw0TNEEjDCU8ZJ1QnES,https://api.spotify.com/v1/tracks/19GAw0TNEEjDCU8ZJ1QnES,https://api.spotify.com/v1/audio-analysis/19GAw0TNEEjDCU8ZJ1QnES,264067,4
merle haggard,is this the beginning of the end?,0.595,0.251,6,-14.066,1,0.0369,0.333,6.8e-06,0.354,0.442,118.686,audio_features,6heRcV8WH42WRy8D2Hs5Do,spotify:track:6heRcV8WH42WRy8D2Hs5Do,https://api.spotify.com/v1/tracks/6heRcV8WH42WRy8D2Hs5Do,https://api.spotify.com/v1/audio-analysis/6heRcV8WH42WRy8D2Hs5Do,184000,4
pistol annies,trailer for rent,0.572,0.557,2,-4.943,1,0.0267,0.47,0.0,0.119,0.396,128.309,audio_features,7Bppatt7pAcCg5sr2A2BTx,spotify:track:7Bppatt7pAcCg5sr2A2BTx,https://api.spotify.com/v1/tracks/7Bppatt7pAcCg5sr2A2BTx,https://api.spotify.com/v1/audio-analysis/7Bppatt7pAcCg5sr2A2BTx,181440,4
yanni,only a memory,0.281,0.138,1,-20.978,1,0.036,0.94,0.961,0.109,0.0405,107.718,audio_features,2N4vLXdPFsg3X3XiPhoT87,spotify:track:2N4vLXdPFsg3X3XiPhoT87,https://api.spotify.com/v1/tracks/2N4vLXdPFsg3X3XiPhoT87,https://api.spotify.com/v1/audio-analysis/2N4vLXdPFsg3X3XiPhoT87,256333,3
the dear hunter,she's always singing,0.553,0.756,7,-6.066,1,0.0409,0.000708,0.0251,0.274,0.417,135.014,audio_features,7qgkwVP6UzQ4XaoZFrLkSM,spotify:track:7qgkwVP6UzQ4XaoZFrLkSM,https://api.spotify.com/v1/tracks/7qgkwVP6UzQ4XaoZFrLkSM,https://api.spotify.com/v1/audio-analysis/7qgkwVP6UzQ4XaoZFrLkSM,160587,4
bts,mic drop (steve aoki remix) [full length edition],0.606,0.85,11,-3.952,1,0.183,0.0114,1.01e-06,0.206,0.542,170.01,audio_features,01380RE6UfsPSdiUIwrCoH,spotify:track:01380RE6UfsPSdiUIwrCoH,https://api.spotify.com/v1/tracks/01380RE6UfsPSdiUIwrCoH,https://api.spotify.com/v1/audio-analysis/01380RE6UfsPSdiUIwrCoH,307676,4
cage the elephant,drones in the valley,0.505,0.887,0,-4.658,1,0.0379,0.000299,0.0,0.532,0.85,133.97,audio_features,2Tv7qvpjiI3xnHdvBtGLoZ,spotify:track:2Tv7qvpjiI3xnHdvBtGLoZ,https://api.spotify.com/v1/tracks/2Tv7qvpjiI3xnHdvBtGLoZ,https://api.spotify.com/v1/audio-analysis/2Tv7qvpjiI3xnHdvBtGLoZ,147853,4
mark chesnutt,hey you there in the mirror,0.548,0.489,2,-10.717,1,0.0258,0.318,0.0,0.132,0.824,152.366,audio_features,5F3K3AfgT4kSII8ofziGDM,spotify:track:5F3K3AfgT4kSII8ofziGDM,https://api.spotify.com/v1/tracks/5F3K3AfgT4kSII8ofziGDM,https://api.spotify.com/v1/audio-analysis/5F3K3AfgT4kSII8ofziGDM,170920,4
iron maiden,caught somewhere in time,0.238,0.987,4,-4.408,0,0.168,0.00218,0.0175,0.107,0.343,174.124,audio_features,4lAoQ7V8n6PWp40rl8sUYv,spotify:track:4lAoQ7V8n6PWp40rl8sUYv,https://api.spotify.com/v1/tracks/4lAoQ7V8n6PWp40rl8sUYv,https://api.spotify.com/v1/audio-analysis/4lAoQ7V8n6PWp40rl8sUYv,447333,4
ry cooder,davenport blues,0.606,0.226,7,-14.125,1,0.0403,0.757,0.32,0.0724,0.355,129.689,audio_features,0L9e7n9fZv1LINACve79jT,spotify:track:0L9e7n9fZv1LINACve79jT,https://api.spotify.com/v1/tracks/0L9e7n9fZv1LINACve79jT,https://api.spotify.com/v1/audio-analysis/0L9e7n9fZv1LINACve79jT,125667,3
michael franks,when it's over,0.61,0.266,9,-18.319,0,0.0346,0.469,0.0,0.205,0.825,107.681,audio_features,6OggEqZzPAlfD7ZuumMjVd,spotify:track:6OggEqZzPAlfD7ZuumMjVd,https://api.spotify.com/v1/tracks/6OggEqZzPAlfD7ZuumMjVd,https://api.spotify.com/v1/audio-analysis/6OggEqZzPAlfD7ZuumMjVd,186640,4
a tribe called quest,rap promoter,0.867,0.459,4,-13.526,0,0.254,0.00846,0.0212,0.0695,0.554,97.464,audio_features,6CCIqr8xROr3jTnXf4GI3B,spotify:track:6CCIqr8xROr3jTnXf4GI3B,https://api.spotify.com/v1/tracks/6CCIqr8xROr3jTnXf4GI3B,https://api.spotify.com/v1/audio-analysis/6CCIqr8xROr3jTnXf4GI3B,133000,4
melissa etheridge,bring me some water,0.685,0.566,2,-13.726,1,0.0379,0.0165,1.2e-06,0.107,0.674,125.678,audio_features,2U0HPJqbMOHez51Uvysq3V,spotify:track:2U0HPJqbMOHez51Uvysq3V,https://api.spotify.com/v1/tracks/2U0HPJqbMOHez51Uvysq3V,https://api.spotify.com/v1/audio-analysis/2U0HPJqbMOHez51Uvysq3V,233000,4
groundation,feel jah,0.67,0.519,11,-11.073,0,0.241,0.029,0.00125,0.094,0.508,170.046,audio_features,1843HIW8PPWEI0SQtEt5Eh,spotify:track:1843HIW8PPWEI0SQtEt5Eh,https://api.spotify.com/v1/tracks/1843HIW8PPWEI0SQtEt5Eh,https://api.spotify.com/v1/audio-analysis/1843HIW8PPWEI0SQtEt5Eh,279480,4
bonnie raitt,i ain't gonna let you break my heart again,0.413,0.0712,5,-19.176,1,0.0396,0.988,3.61e-06,0.111,0.232,132.804,audio_features,41a9nI6z6qZFyGnhBcHpAd,spotify:track:41a9nI6z6qZFyGnhBcHpAd,https://api.spotify.com/v1/tracks/41a9nI6z6qZFyGnhBcHpAd,https://api.spotify.com/v1/audio-analysis/41a9nI6z6qZFyGnhBcHpAd,158314,3
dean martin,here comes my baby,0.335,0.121,8,-15.069,1,0.0309,0.939,0.000102,0.122,0.362,104.24,audio_features,5c9GhpybCuuvoNbC64VPtw,spotify:track:5c9GhpybCuuvoNbC64VPtw,https://api.spotify.com/v1/tracks/5c9GhpybCuuvoNbC64VPtw,https://api.spotify.com/v1/audio-analysis/5c9GhpybCuuvoNbC64VPtw,197373,3
aaliyah,more than a woman,0.655,0.649,1,-5.653,0,0.089,0.0793,0.000393,0.117,0.759,86.968,audio_features,4x2YdtTppdbL4kHPOjaunq,spotify:track:4x2YdtTppdbL4kHPOjaunq,https://api.spotify.com/v1/tracks/4x2YdtTppdbL4kHPOjaunq,https://api.spotify.com/v1/audio-analysis/4x2YdtTppdbL4kHPOjaunq,229867,4
bread,guitar man,0.553,0.506,4,-13.271,0,0.046,0.144,3.78e-06,0.438,0.51,143.278,audio_features,0gZXockVcE7rEhSf4mcGLO,spotify:track:0gZXockVcE7rEhSf4mcGLO,https://api.spotify.com/v1/tracks/0gZXockVcE7rEhSf4mcGLO,https://api.spotify.com/v1/audio-analysis/0gZXockVcE7rEhSf4mcGLO,226213,4
the fall,a figure walks,0.485,0.293,8,-13.616,1,0.0466,0.086,0.122,0.189,0.0389,136.015,audio_features,2ZSr07efYAUKs4y42lv4z8,spotify:track:2ZSr07efYAUKs4y42lv4z8,https://api.spotify.com/v1/tracks/2ZSr07efYAUKs4y42lv4z8,https://api.spotify.com/v1/audio-analysis/2ZSr07efYAUKs4y42lv4z8,368640,3
queensrÿche,i will remember,0.521,0.558,10,-8.121,1,0.034,0.561,3.5e-05,0.111,0.0522,111.186,audio_features,2a3AywJ9UUwws73WLguDzd,spotify:track:2a3AywJ9UUwws73WLguDzd,https://api.spotify.com/v1/tracks/2a3AywJ9UUwws73WLguDzd,https://api.spotify.com/v1/audio-analysis/2a3AywJ9UUwws73WLguDzd,278200,4
